GeneID,GSM3589673,GSM3589674,GSM3589675,GSM3589676,GSM3589677,GSM3589678,GSM3589679,GSM3589680,GSM3589681,GSM3589682,GSM3589683,GSM3589684,GSM3589685,GSM3589686,GSM3589687,GSM3589688
100128905,0,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0
105373746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29789,3980,2240,2788,1512,1329,587,1300,1280,12854,710,2803,1378,1346,730,1785,968
285084,3,0,3,0,1,0,0,0,5,0,0,1,0,0,0,1
102724194,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1
100131390,10,67,17,6,0,0,1,0,123,38,11,3,0,0,0,0
9541,1182,791,900,680,1292,927,900,1770,2743,782,1888,574,481,819,585,358
79634,531,426,583,420,679,236,436,606,1737,104,659,362,472,553,422,363
151556,4080,1137,358,447,1647,1856,113,654,590,269,318,635,591,1066,378,283
105373748,5,1,1,1,1,0,0,2,2,0,0,0,1,2,0,1
7456,974,1397,376,1016,3360,4127,628,2944,408,4104,2670,945,1047,1608,861,262
440926,474,230,379,337,379,199,154,434,492,520,401,252,320,152,235,337
1134,513,211,15,72,187,49,5,6,123,375,21,9,15,4,23,838
105373750,8,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0
1123,1210,246,217,415,701,339,170,1273,163,226,875,951,795,810,232,333
1386,1862,1186,1710,969,2087,1472,1231,2100,2588,1341,1663,1230,1184,1650,1149,819
100126350,4,6,12,4,6,3,2,7,7,0,4,9,2,16,2,2
518,1105,1143,1502,924,1001,401,601,832,1456,259,462,425,572,235,1070,457
105373752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985962,21,14,31,21,3,0,0,3,50,0,0,0,51,9,17,0
80856,756,698,498,751,543,661,622,522,2426,664,788,630,870,425,735,862
107985830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344191,0,0,0,0,0,0,0,0,187,28,19,0,0,0,0,0
3239,17,193,86,70,0,0,0,4,405,27,15,0,1,0,78,8
3238,1,1,1,4,0,0,0,0,70,26,5,0,5,0,3,1
107985805,0,6,4,5,0,0,0,0,14,1,0,0,0,0,1,2
3237,27,363,226,514,13,0,0,6,514,22,11,0,68,0,134,188
3236,59,385,341,683,64,1,3,30,1435,25,13,53,127,41,163,298
3235,13,74,100,143,52,0,8,63,158,21,11,51,42,29,36,41
100129455,7,8,6,20,6,4,4,12,90,23,7,6,18,3,4,5
3234,179,105,131,85,36,6,38,95,258,34,15,52,74,45,31,120
100506783,2,1,1,0,0,0,0,2,2,1,0,1,2,0,0,2
401021,2,5,4,3,0,0,0,6,2,1,0,8,9,7,1,2
406903,2,1,3,1,1,1,0,3,4,3,4,3,5,4,2,4
3233,97,167,73,63,55,9,27,137,189,65,38,98,240,124,63,129
3232,60,65,40,33,16,1,9,51,95,31,11,23,72,33,17,53
401022,68,16,12,20,1,1,6,7,17,1,16,2,22,19,4,37
102800310,7,2,4,1,0,0,2,0,5,0,0,0,1,0,0,1
3231,121,14,14,29,5,1,15,13,43,9,73,2,29,21,1,57
102465802,3,1,1,1,0,0,1,0,6,1,2,0,0,1,0,3
10651,1425,744,981,778,858,270,515,601,1686,147,519,527,698,397,666,543
100302142,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
105373754,28,0,1,0,2,0,0,0,0,0,0,5,2,1,0,1
375295,3,1,2,4,5,2,1,3,1,0,0,22,1,1,3,3
102724224,7,0,2,2,0,0,0,2,4,0,0,12,0,0,0,0
105369143,22,0,3,0,0,1,0,1,0,0,0,13,0,1,0,2
101929963,24,2,0,0,0,0,0,1,1,0,0,18,1,1,1,0
105373757,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107985966,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
105373756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107985965,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0
105373760,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
105373759,0,1,3,2,2,2,0,3,1,0,1,2,3,5,2,1
220988,10865,9639,11656,7429,7906,3397,10158,8736,33677,9300,16575,7918,6000,5918,8369,4567
100616394,209,182,261,169,197,81,165,173,387,145,235,122,78,59,142,53
4780,2185,3820,1721,4384,3032,2188,2321,6506,15783,2751,4182,2226,3341,2362,2147,1039
100422824,1,1,0,0,0,0,0,0,1,0,0,1,2,1,2,0
100130691,1,24,2,57,11,5,6,19,31,5,2,20,79,14,11,5
102465255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8540,3773,4101,3560,2673,5727,2859,5222,3251,7539,2040,4199,3146,2522,2229,3171,2663
105373762,4,0,0,0,2,1,0,0,1,0,0,3,4,1,1,2
150737,229,248,237,297,383,73,181,808,616,72,279,198,166,323,265,178
92104,222,233,152,313,316,78,271,690,499,34,254,136,102,342,305,184
50940,60,47,35,5,8,113,26,54,98,61,69,7,8,45,8,423
105373764,2,2,3,1,1,9,2,8,5,2,8,0,0,0,0,38
129831,289,99,159,123,214,91,102,169,216,36,92,167,153,263,166,101
114880,4694,1269,2363,127,128,67,82,1889,465,88,459,234,436,899,49,910
101927027,32,12,14,5,11,16,1,24,14,1,3,30,28,41,25,11
8575,2938,1056,1419,1154,1514,733,1538,1274,2486,498,1117,1162,1082,1039,986,1323
494513,44,25,77,56,150,29,55,119,76,8,33,120,39,179,30,72
51661,205,116,144,160,180,259,350,272,172,140,404,141,97,114,43,126
65977,795,302,431,272,559,311,321,508,594,185,412,335,366,340,249,276
100506866,371,522,980,308,8327,746,323,914,471,1663,659,938,748,1717,1075,121377
7273,5753,10989,13748,7553,272753,21449,4415,19239,8413,51676,20669,14487,21617,43670,24338,3890232
101927055,7,17,5,16,753,62,3,28,6,158,42,41,74,128,112,19906
285025,49,224,51,66,783,717,82,456,115,273,1027,236,725,1127,128,357
105373766,0,0,0,1,0,0,0,1,1,0,0,1,4,3,1,1
91404,611,627,302,898,1424,1023,853,1306,998,984,1430,596,608,1441,538,1049
151126,88,16,11,2,11,2,11,14,86,14,817,4,8,351,23,141
101927073,0,0,1,0,0,0,0,0,4,0,8,0,1,34,1,6
107985967,0,0,2,0,0,0,1,1,4,0,6,0,0,41,3,7
100302172,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57703,1754,1024,1331,830,1346,773,809,1274,2807,776,1437,990,821,970,1088,574
105373767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105373769,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
105373770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101669767,6,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0
105373771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373772,1,0,0,0,0,0,1,2,2,0,1,3,2,2,0,2
10477,1729,754,618,814,1396,529,1377,971,1770,621,572,2563,727,659,676,428
107985831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101927156,0,3,0,0,10,3,0,5,0,1,0,1,2,4,2,0
100616213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,417,1144,436,653,2062,2857,463,2579,362,2759,1591,544,1385,1865,907,302
375298,41,58,25,32,99,145,142,784,60,96,146,40,190,520,62,597
4760,7,0,1,0,0,0,0,0,70,28,10,4,0,0,0,1029
6744,4417,2266,1264,3507,2628,2241,3933,5837,6685,2479,4617,6349,5044,4984,2469,2119
151242,15,1,4,49,46,1,0,36,107,5,31,82,37,59,16,13
102724288,3,1,1,1,2,1,0,0,1,0,0,5,2,1,0,1
5136,141,82,79,62,199,23,93,249,55,47,207,118,188,238,172,56
101929976,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
54431,5926,2304,6061,1790,4841,2055,4475,5510,5294,751,3511,4273,2684,5482,2543,3181
2487,82,84,95,72,111,13,53,603,61,296,247,30,147,383,58,90
10787,11647,5427,8939,7331,6140,1535,4795,6189,17704,1840,5363,8169,6346,4268,10054,5163
142679,108,32,110,41,62,12,19,179,69,35,43,39,59,95,31,21
129401,843,262,678,215,360,122,244,275,501,93,172,326,287,263,465,185
105373774,12,2,14,1,8,0,2,1,6,0,1,9,9,5,12,1
105373775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373779,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105373780,1,4,1,2,6,9,1,1,23,14,4,1,4,4,2,1
91752,5,19,7,11,43,47,11,12,47,40,74,3,26,12,9,2
105373782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
101927196,0,0,3,4,10,0,0,3,29,7,4,4,7,6,1,1
107985782,1,0,3,0,5,0,1,2,1,0,0,4,1,1,1,1
401024,1192,157,1045,865,1914,40,55,550,1137,51,76,1595,1315,1160,91,199
107985781,24,4,25,23,51,2,1,13,39,1,2,46,23,35,4,6
107985783,4,7,46,7,24,4,3,41,8,4,1,38,30,68,6,18
101927217,1,0,6,1,0,0,1,2,1,0,0,2,1,5,0,1
105373785,9,0,15,6,9,2,7,14,5,0,1,12,11,16,12,4
55854,1974,1046,1356,921,1221,491,1490,994,4754,846,1871,1108,758,694,1140,490
107985784,2,1,0,0,2,3,0,3,1,0,0,7,4,4,0,1
3685,9418,5063,3123,9222,9449,5834,12660,5655,8777,4222,9148,10229,5944,3666,3874,4511
165215,265,168,286,264,109,57,270,352,728,95,93,182,122,275,90,42
151112,0,2,0,0,2,0,0,10,15,7,0,4,2,1,1,0
105373786,8,4,0,1,8,3,0,2,2,0,1,12,16,11,3,1
10203,260,352,439,465,331,155,283,2273,1019,457,516,462,414,810,274,199
7035,197,453,238,278,482,652,1090,1502,423,975,4416,635,323,955,360,138
105373788,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
104355152,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51454,53,66,1059,241,122,103,329,574,67,56,391,455,101,638,323,87
693146,1,0,16,3,0,0,0,7,2,0,1,6,4,27,4,0
105373790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116093,0,4,1,4,3,0,1,1,5,3,2,3,7,0,7,0
105373791,730,2795,927,4434,1001,4622,3106,775,234,177,3394,3616,3390,1395,2738,2164
1281,64337,252447,87881,406535,89514,459165,480139,72356,27695,22922,361841,242561,186567,131730,153684,119750
100302219,1,2,0,1,0,1,2,0,1,0,1,3,6,6,2,2
100616324,1,2,0,1,0,1,2,0,1,0,1,3,6,6,2,2
100500837,999,3919,1540,6430,1430,8215,8109,1058,488,511,6793,4482,2722,3044,2793,1819
1290,7078,32796,10677,54013,14434,69821,55693,8021,6148,26654,39244,24656,23531,15879,16017,18141
100422908,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
101927252,2,1,0,1,0,0,0,0,3,1,0,5,1,4,4,0
84128,2193,1121,1577,935,1493,538,1038,1214,3107,521,1011,1683,1527,1510,1941,955
30061,1277,3683,1468,1061,2812,4356,1336,4861,1515,4977,5060,2485,2588,3682,803,1254
54529,514,270,286,201,358,188,202,387,744,151,484,330,433,312,299,325
110599588,61,32,38,21,42,19,19,41,100,21,49,46,72,41,39,58
105373793,2,0,2,3,0,1,1,1,1,1,0,1,3,2,1,2
150709,324,115,303,171,303,198,142,381,362,130,180,394,374,885,186,241
64172,326,157,163,150,296,103,109,226,364,28,123,214,200,342,217,131
101409258,1,0,2,1,1,0,0,0,0,0,0,2,0,1,1,0
94101,362,262,349,193,318,238,131,379,518,122,346,379,400,505,273,248
5378,2319,971,2159,837,1360,498,1082,1317,2769,584,1242,1448,1290,2484,1154,1318
105373796,113,43,67,42,49,19,22,43,125,18,45,56,38,67,45,44
84281,46,55,50,14,81,17,28,52,61,689,8,64,120,152,39,66
105373795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2660,2,6,6,1,14,2,3,7,3,12,11,12,15,61,5,88
105373794,0,1,0,1,0,2,0,0,3,0,0,3,5,9,0,2
26275,2107,1427,1503,838,1423,717,1152,1822,2595,466,879,1737,1562,2176,1021,1153
3628,59,273,102,315,216,133,467,457,706,207,315,471,303,367,59,277
54842,1380,1257,2885,1836,2120,699,2506,3836,2193,389,1596,1542,658,1927,1393,1254
105373802,12,7,27,4,16,1,3,13,2,0,4,13,18,34,10,12
100131211,389,247,325,233,419,125,282,298,492,133,147,477,155,407,187,196
105376748,9,5,6,2,11,3,4,12,30,5,5,12,8,10,5,5
4664,1122,901,889,597,993,537,1039,1073,1587,434,791,1031,740,1212,451,709
2744,2201,1820,1951,1887,3024,3190,5997,2481,2417,2829,4399,3035,3316,4571,1794,4746
6772,8938,21642,4049,13856,43944,17589,12983,16787,50218,9694,18639,19855,12966,14181,17189,10045
105373805,4,24,4,18,48,83,41,83,13,205,82,10,33,48,15,24
107985785,1,1,0,0,2,1,0,3,0,0,0,1,2,0,0,0
6775,37,200,56,125,530,609,294,664,104,1785,546,138,293,537,185,172
105373804,0,0,0,0,3,0,0,0,1,0,1,0,0,3,1,1
4430,4108,5237,3571,3277,3421,1449,9610,5242,7913,1916,8086,6283,2952,4563,2997,2531
107985833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64859,511,650,778,1065,1206,1536,446,671,660,1176,1056,1071,579,948,1914,311
105747689,3,4,1,3,6,11,1,5,2,0,2,8,4,6,12,3
105373811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373812,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
729254,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8436,979,833,2625,154,54,179,235,1141,295,7874,1051,47,51,686,60,269
23671,123,18,184,10,2,8,9,31,51,14,34,7,3,41,10,185
105373813,26,2,40,1,0,1,0,7,6,1,4,1,0,19,1,9
101927366,9,0,11,0,0,0,0,3,2,0,0,0,0,6,0,8
105376754,15,1,24,0,1,2,0,5,5,1,4,1,0,12,1,27
112268441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985969,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
105373815,2,1,8,0,12,0,0,0,0,0,0,0,3,0,0,0
101927406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105376755,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
101927431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57181,3416,712,1073,742,820,687,496,1001,1599,360,770,663,1043,1017,556,411
56171,320,45,297,203,621,209,150,8151,156,66,1043,327,139,7600,123,1324
107985972,12,2,5,2,10,2,2,65,0,2,4,9,4,51,2,4
105373819,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,4
9262,482,519,120,423,1216,790,454,1127,645,2846,2252,637,1039,869,521,304
101927454,1,2,0,0,5,2,1,2,1,1,0,1,6,3,2,0
57520,386,367,582,1237,923,195,1235,731,371,520,572,1061,838,1041,534,574
101927482,1,1,0,3,1,1,0,2,1,1,0,1,3,4,2,1
105373822,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1
105373821,0,0,0,1,1,0,1,0,0,0,0,1,4,1,1,1
105373823,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
284992,756,186,485,180,146,58,382,65,759,58,66,230,196,273,216,143
100130452,2,0,2,0,1,0,0,0,2,0,0,2,1,0,0,0
9330,2879,1214,1876,1072,1397,653,1097,1462,2894,470,1129,1091,1142,1102,1670,862
401027,17,6,4,3,4,0,0,19,8,3,1,3,13,14,3,4
80055,4692,720,1707,966,341,162,192,1161,2512,500,466,996,1300,975,533,1011
91526,1435,1014,2643,624,3538,3466,415,3053,740,3296,2629,1424,2068,3761,1200,490
101927596,3,3,2,1,6,6,1,11,1,3,3,4,5,14,1,0
105373826,5,2,10,0,6,8,1,11,0,1,1,6,9,14,5,3
101927547,6,2,14,1,10,18,1,15,1,1,1,15,18,14,14,2
105373824,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
23451,20323,10838,16571,9684,18444,10714,11928,16361,18458,12842,15388,12788,12944,21203,11462,9327
80219,290,165,141,182,285,204,252,241,233,205,193,222,220,234,200,169
3329,32614,23740,34590,13151,13311,3321,14678,10324,70319,11377,14997,8561,8356,4937,29927,6137
106635540,63,38,56,24,22,7,18,17,114,16,36,123,99,45,407,67
100529241,1307,697,1044,608,650,218,458,490,1537,254,530,474,392,178,706,307
3336,1288,702,1086,552,540,139,411,381,1534,249,449,368,305,100,723,279
25843,246,106,131,153,205,101,98,163,268,88,133,197,184,105,183,132
130132,175,100,164,163,181,91,79,363,145,140,154,147,129,384,68,51
92935,209,184,279,146,128,39,87,119,155,36,35,154,177,255,216,101
66037,25,4,45,15,70,0,3,2,129,8,5,5,11,13,2,60
105373828,2,0,2,0,4,0,0,0,2,1,0,1,0,0,0,0
5334,62,85,1068,63,226,179,75,410,91,93,167,212,145,427,142,190
101927619,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
105373831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105373830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23314,3264,147,1526,314,788,326,946,303,406,1944,195,1058,227,566,843,114
150538,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
101927641,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
348751,95,30,153,11,99,29,20,36,76,6,29,31,36,96,69,73
101927687,9,0,5,3,0,0,0,3,4,0,0,1,1,0,0,1
205327,446,172,377,246,225,113,150,178,504,135,132,270,363,270,296,242
129450,403,185,329,144,326,87,139,213,499,104,208,261,289,350,282,184
79568,305,169,235,176,168,82,150,158,300,59,112,199,155,117,230,129
105373833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26010,1599,1460,522,1435,2424,1120,5006,2128,4423,523,1520,2628,1338,1523,806,1169
107985786,0,1,0,0,2,0,1,1,1,0,1,2,5,6,1,4
101927741,149,126,49,113,189,86,381,163,271,29,87,272,109,146,78,82
130535,368,276,346,254,660,295,459,571,1081,148,569,268,227,265,260,194
151246,883,320,316,148,409,120,208,121,2080,140,165,436,336,235,226,253
316,129,183,66,39,4050,244,611,2156,137,97,835,659,388,1780,194,187
107161151,0,0,0,1,2,0,0,4,2,0,0,0,3,1,0,0
100507140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
101927795,84,79,40,71,160,73,187,91,143,101,75,120,67,43,144,70
9689,1950,1517,999,1460,3430,1509,3695,1699,4005,2516,1988,2624,1711,991,3188,1635
1195,4599,1863,2500,1534,4157,2515,1871,5302,3368,7838,3178,2982,2604,5639,2438,2331
53938,370,196,307,245,521,260,248,467,819,184,362,467,272,346,270,266
60491,898,474,680,398,650,270,455,542,844,108,420,444,343,404,572,198
4999,840,671,1359,377,710,287,398,706,2106,311,522,640,612,727,658,328
105373835,59,58,91,57,82,36,49,60,147,78,66,93,72,96,72,46
285172,524,387,571,442,703,318,360,478,572,524,360,668,593,803,514,368
4709,485,257,386,349,408,146,277,339,805,113,342,241,266,122,229,332
105373836,1,0,4,1,5,3,1,4,0,0,1,12,0,4,0,0
8837,887,1557,2820,2008,5848,3151,1943,4462,1578,3748,2814,3200,2587,7346,2584,2806
65072,126,200,407,292,778,415,252,577,337,555,487,331,281,634,310,454
843,100,744,317,339,1415,800,538,1184,617,535,678,616,716,1662,740,155
841,301,963,1015,1440,2308,1337,1577,2585,1467,2008,1361,1679,1186,1986,2117,688
130540,106,67,82,42,213,99,90,912,87,456,206,86,103,485,40,38
66008,4063,1567,1148,1339,3349,3299,2090,2790,1408,3202,2208,1894,1252,2534,1151,1061
55437,260,234,271,267,434,419,315,417,430,1658,326,290,308,540,122,652
151254,59,95,24,27,33,96,17,75,89,75,88,408,97,154,11,238
65062,1242,1073,680,574,489,263,569,808,2858,131,594,670,751,455,471,345
58538,7,9,12,27,10,15,5,2,44,14,10,22,37,19,8,4
57679,5466,2500,1559,1983,3351,1824,1770,3654,5071,900,3058,2689,1962,4394,2159,2169
65061,1,14,4,37,7,16,49,88,38,6,18,33,29,79,3,11
8324,46,572,63,273,258,464,313,303,547,103,162,248,158,202,189,127
100652824,14,12,13,5,21,94,6,3576,89,25,402,7,17,2017,8,2
729224,0,0,1,0,0,0,0,4,1,0,0,1,0,9,0,0
7341,1113,818,738,651,775,394,772,739,3977,570,1798,673,600,394,689,438
51602,5529,2761,4612,1593,2186,613,2357,1828,19286,2556,4102,2095,1918,1613,2124,1150
692110,12,6,12,2,5,3,3,4,7,1,1,9,11,14,20,6
109616995,136,31,119,29,38,16,24,29,77,38,27,65,63,64,76,25
100113392,0,2,0,0,0,0,0,1,6,0,1,2,3,1,2,3
692058,57,16,37,9,24,5,9,15,67,15,29,25,38,16,28,12
107985976,0,1,0,0,0,1,0,1,0,0,0,1,2,3,0,0
659,4370,2544,2170,4498,4963,3877,4414,6520,4581,1692,4473,5003,3085,4784,2972,3159
150864,1125,758,854,965,460,293,426,641,1137,151,205,256,649,448,493,203
130026,73,103,164,148,86,78,106,697,407,83,132,132,188,492,47,199
55759,2186,1085,1432,873,1055,317,748,762,3036,340,1101,879,739,598,1138,297
79800,221,228,403,379,782,267,315,919,607,219,357,533,431,1239,441,512
65065,3001,2466,1954,2711,3969,1914,1975,3051,2985,768,4112,4468,2763,6203,3090,2376
57404,733,447,447,559,924,524,657,845,875,294,600,604,738,886,441,492
10152,1582,704,1109,871,1403,775,1276,1387,1514,679,1002,1181,587,1345,1113,852
65059,1772,831,493,1467,2637,1383,1939,1257,1638,1407,1483,1568,665,1701,1653,1388
940,8,76,30,31,188,791,25,234,16,143,49,130,128,151,56,8
1493,321,87,7,32,236,67,30,193,34,78,99,88,126,58,55,12
101927840,6,1,0,1,1,1,0,2,3,0,0,1,1,0,0,0
29851,23,95,14,54,198,78,22,187,55,143,130,63,228,53,61,0
105373845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117583,1449,330,167,221,1411,584,665,1440,438,225,846,1096,556,2000,291,554
8828,22074,3103,1198,2994,5898,8193,11534,3952,842,2606,5162,1990,1858,4022,1553,2243
105373847,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54891,2775,1127,1224,1225,1746,827,779,1700,528,757,801,1915,1087,2034,1236,767
105373848,0,1,1,0,2,1,0,1,1,0,0,0,3,2,1,0
4719,6480,3671,4756,3698,5834,2389,3783,4820,3715,2221,5012,3862,3101,3524,5839,4606
100329109,51,45,93,54,95,42,32,116,128,35,113,94,100,152,96,194
1933,4002,4483,6829,4452,5248,2280,10377,6221,5468,4141,7136,3711,1717,1768,12378,2177
26798,9,5,5,5,5,4,3,4,1,5,2,6,11,6,8,2
619569,6,6,6,2,4,4,3,3,9,13,12,12,14,11,22,5
2825,18,62,3,38,20,54,18,6,8,19,0,45,53,8,43,23
101669764,40,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0
57683,1520,576,640,446,472,192,265,579,884,271,391,439,1063,881,1921,401
8745,132,3542,356,392,208,200,227,612,10156,124,66,90,582,508,179,136
200726,0,1,0,0,0,0,0,0,15,3,0,0,0,0,0,0
391475,0,8,1,0,0,0,0,4,14,43,2,0,1,1,1,2
130752,40,16,94,9,37,18,9,1240,32,10,150,52,11,767,49,30
22868,2082,1269,2093,998,1671,636,863,1521,1091,682,1172,1586,1497,1755,1730,1273
100423002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130749,5,25,26,15,47,6,6,56,13,8,16,45,31,140,11,33
8609,460,338,300,333,569,545,831,393,126,447,384,630,469,668,462,345
100423036,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1
102465835,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
101927865,0,0,1,0,1,2,1,0,0,0,0,3,2,3,0,0
105373853,1,1,0,0,1,2,1,0,0,0,0,6,3,3,0,1
105373852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302130,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1
105373851,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,2
1385,1188,732,897,696,1058,846,765,967,472,503,593,724,834,880,499,468
151194,250,133,273,103,176,125,176,135,113,85,152,180,166,168,205,108
102724714,0,5,1,1,8,2,0,0,0,0,0,2,1,1,2,0
151195,396,345,184,267,517,305,660,243,455,248,355,450,338,336,481,242
7855,136,331,660,122,230,165,340,236,298,143,453,161,89,510,502,96
100616361,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
389072,629,405,546,307,601,386,277,535,550,262,375,587,524,934,728,303
105373854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100507443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,0,0,0,0,0,1,0,1,101,31,9,1,0,0,0,0
1420,1,0,0,0,0,0,0,0,13,8,1,0,0,1,0,0
1419,0,0,0,0,0,0,0,0,10,5,1,0,0,0,0,0
1418,0,0,0,0,0,0,0,0,13,3,0,0,0,1,0,0
389073,0,0,0,0,1,3,0,0,11,5,2,0,0,0,0,0
3417,2018,3852,1075,2079,4784,5905,2419,1609,7653,425,3430,983,1186,1141,4478,500
100507475,1,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0
200576,5527,3888,4241,3460,6419,5781,2540,4955,4923,4372,3568,5147,4732,6816,4024,2732
5746,8,305,694,329,9,10,1,6,15,16,7,5,8,13,4,0
105373855,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
101927960,0,12,30,9,1,1,0,1,1,1,0,0,1,3,0,0
105373857,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
105373856,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4133,1458,978,297,113,66,25,77,312,462,115,357,296,84,1511,1690,465
285175,391,8,26,1,14,8,6,18,75,65,8,9,6,40,7,237
6120,2354,1788,2203,1430,1938,1047,1717,1576,809,667,1377,1367,1226,1854,2681,1030
151050,762,481,721,561,693,439,217,1633,529,443,1092,617,660,1977,779,848
101928020,21,18,18,14,23,14,5,50,13,4,22,34,27,60,23,35
112268429,1,0,1,0,1,0,0,1,0,0,0,0,2,2,0,0
107985977,3,1,2,2,0,2,0,10,0,0,2,4,6,23,3,5
33,26,37,54,92,11,2,32,168,126,29,712,3,25,459,280,167
4632,0,0,12,14,840,0,0,6,3,477,16,0,0,48,18,5142
102724820,9,0,4,1,5,1,1,1,1,0,2,11,10,7,6,2
10314,1343,585,646,505,1050,272,587,990,618,225,613,865,571,723,984,571
1373,36,99,170,105,1886,81,349,236,59,145,454,938,214,431,88438,93
29034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0
107985978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,1982,8,25,34,32,16,19,718,149,98,820,383,133,879,21,4651
100313771,7,0,0,0,0,0,0,2,0,0,1,2,1,0,0,15
107985979,0,0,0,6,0,0,0,5,1,0,1,0,18,8,0,0
